Sex,Age,Height,Weight,NOC,Year,Season,Sport,Medal
1,21.0,175.0,68.0,65,2014,1,19,No Medal
0,23.0,169.0,75.0,60,2008,0,49,No Medal
0,27.0,169.0,75.0,60,2012,0,49,No Medal
0,31.0,169.0,75.0,60,2016,0,49,Bronze
0,26.0,170.0,61.0,156,2016,0,47,No Medal
1,15.0,185.0,73.0,6,2008,0,40,No Medal
1,21.0,173.0,55.0,206,2016,0,2,No Medal
1,26.0,180.0,75.0,94,2004,0,27,No Medal
1,30.0,180.0,75.0,94,2008,0,27,No Medal
1,20.0,171.0,60.0,94,2004,0,9,No Medal
1,24.0,171.0,60.0,94,2008,0,9,No Medal
1,28.0,171.0,60.0,94,2012,0,9,No Medal
0,25.0,172.0,64.0,65,2016,0,13,No Medal
0,18.0,174.0,58.0,179,2016,0,20,No Medal
1,25.0,165.0,51.0,77,2008,0,9,No Medal
1,26.0,188.0,82.0,204,2008,0,47,No Medal
1,19.0,186.0,76.0,11,2004,0,18,No Medal
0,21.0,163.0,51.0,132,2000,0,3,No Medal
0,21.0,163.0,51.0,132,2000,0,3,No Medal
1,27.0,189.0,76.0,60,2016,0,13,No Medal
0,16.0,165.0,60.0,204,2008,0,47,No Medal
0,28.0,180.0,62.0,27,2004,0,47,No Medal
0,32.0,180.0,62.0,27,2008,0,47,Gold
1,31.0,174.0,60.0,181,2000,0,2,No Medal
1,24.0,188.0,80.0,60,2000,0,47,No Medal
0,27.0,167.0,59.0,64,2006,1,11,No Medal
1,22.0,185.0,75.0,64,2000,0,40,No Medal
1,22.0,185.0,75.0,64,2000,0,40,No Medal
1,22.0,185.0,75.0,64,2000,0,40,No Medal
0,19.0,166.0,70.0,64,2010,1,24,Bronze
0,23.0,166.0,70.0,64,2014,1,24,No Medal
1,34.0,170.0,73.0,64,2016,0,50,No Medal
1,22.0,175.0,70.0,161,2006,1,19,No Medal
1,25.0,180.0,75.0,24,2002,1,7,No Medal
1,29.0,180.0,75.0,24,2006,1,7,No Medal
1,29.0,180.0,75.0,24,2006,1,7,No Medal
1,29.0,180.0,75.0,24,2006,1,7,No Medal
1,29.0,180.0,75.0,24,2006,1,7,No Medal
1,33.0,180.0,75.0,24,2010,1,7,No Medal
1,33.0,180.0,75.0,24,2010,1,7,No Medal
1,33.0,180.0,75.0,24,2010,1,7,No Medal
1,33.0,180.0,75.0,24,2010,1,7,No Medal
1,30.0,190.0,120.0,199,2000,0,50,No Medal
1,20.0,190.0,76.0,99,2004,0,2,No Medal
1,24.0,190.0,76.0,99,2008,0,2,No Medal
1,28.0,190.0,76.0,99,2012,0,2,No Medal
1,32.0,190.0,76.0,99,2016,0,2,No Medal
0,29.0,186.0,73.0,34,2016,0,6,No Medal
1,25.0,198.0,91.0,34,2014,1,11,No Medal
1,25.0,198.0,91.0,34,2014,1,11,No Medal
1,23.0,171.0,61.0,170,2000,0,13,No Medal
1,27.0,171.0,61.0,170,2004,0,13,No Medal
1,31.0,171.0,61.0,170,2008,0,13,No Medal
0,23.0,168.0,64.0,84,2004,0,48,No Medal
0,27.0,168.0,64.0,84,2008,0,48,No Medal
0,25.0,176.0,74.0,84,2004,0,48,No Medal
0,29.0,176.0,74.0,94,2008,0,48,No Medal
0,25.0,172.0,66.0,137,2010,1,39,No Medal
0,25.0,172.0,66.0,137,2010,1,39,No Medal
0,25.0,167.0,63.0,161,2016,0,25,No Medal
0,27.0,163.0,52.0,60,2016,0,40,No Medal
0,27.0,163.0,52.0,60,2016,0,40,No Medal
1,25.0,174.0,85.0,49,2008,0,49,No Medal
1,23.0,178.0,77.0,83,2000,0,18,No Medal
1,19.0,180.0,83.0,65,2008,0,1,No Medal
1,27.0,180.0,83.0,65,2016,0,1,Silver
1,27.0,180.0,83.0,65,2016,0,1,No Medal
1,22.0,192.0,79.0,75,2004,0,18,No Medal
1,22.0,182.0,73.0,49,2012,0,2,No Medal
0,21.0,160.0,60.0,148,2016,0,30,No Medal
1,37.0,183.0,86.0,49,2000,0,4,Silver
1,19.0,192.0,97.0,65,2016,0,31,No Medal
0,24.0,168.0,57.0,34,2006,1,37,No Medal
0,24.0,168.0,57.0,34,2006,1,37,No Medal
0,23.0,156.0,50.0,7,2008,0,18,No Medal
1,27.0,180.0,81.0,44,2004,0,25,No Medal
1,31.0,180.0,81.0,44,2008,0,25,No Medal
1,28.0,192.0,102.0,60,2008,0,48,No Medal
1,32.0,192.0,102.0,60,2012,0,48,No Medal
1,42.0,171.0,60.0,65,2016,0,15,No Medal
1,42.0,171.0,60.0,65,2016,0,15,Gold
0,26.0,177.0,75.0,34,2014,1,8,No Medal
1,22.0,190.0,81.0,34,2012,0,25,Bronze
1,26.0,190.0,81.0,34,2016,0,25,No Medal
0,21.0,165.0,65.0,51,2004,0,13,No Medal
0,18.0,166.0,54.0,51,2000,0,33,No Medal
0,18.0,166.0,54.0,51,2000,0,33,No Medal
0,22.0,162.0,75.0,44,2004,0,49,No Medal
0,26.0,162.0,75.0,44,2008,0,49,No Medal
0,30.0,162.0,75.0,44,2012,0,49,No Medal
0,34.0,162.0,75.0,44,2016,0,49,No Medal
0,34.0,160.0,60.0,94,2016,0,13,No Medal
1,20.0,185.0,85.0,91,2006,1,0,No Medal
1,24.0,177.0,63.0,60,2004,0,13,No Medal
1,28.0,177.0,63.0,60,2008,0,13,No Medal
1,32.0,177.0,63.0,60,2012,0,13,No Medal
1,36.0,177.0,63.0,60,2016,0,13,No Medal
0,29.0,170.0,61.0,141,2000,0,13,No Medal
1,24.0,202.0,105.0,84,2016,0,48,No Medal
0,29.0,160.0,57.0,201,2014,1,36,No Medal
0,24.0,158.0,46.0,205,2012,0,25,No Medal
0,28.0,158.0,46.0,205,2016,0,25,No Medal
1,25.0,185.0,93.0,137,2016,0,25,No Medal
1,22.0,178.0,86.0,137,2016,0,13,No Medal
1,24.0,192.0,85.0,137,2000,0,4,No Medal
1,28.0,192.0,85.0,137,2004,0,4,No Medal
1,32.0,192.0,85.0,137,2008,0,4,No Medal
1,41.0,184.0,78.0,1,2000,0,32,No Medal
0,20.0,171.0,65.0,87,2012,0,32,No Medal
0,24.0,171.0,65.0,9,2016,0,32,No Medal
0,22.0,172.0,70.0,18,2008,0,32,No Medal
0,26.0,172.0,70.0,18,2012,0,32,Bronze
0,30.0,172.0,70.0,18,2016,0,32,No Medal
1,24.0,189.0,90.0,137,2008,0,40,No Medal
1,24.0,189.0,90.0,137,2008,0,40,No Medal
1,24.0,189.0,90.0,137,2008,0,40,No Medal
0,22.0,181.0,66.0,73,2000,0,40,No Medal
0,22.0,181.0,66.0,73,2000,0,40,No Medal
0,22.0,181.0,66.0,73,2000,0,40,Bronze
0,22.0,181.0,66.0,73,2000,0,40,No Medal
0,22.0,181.0,66.0,73,2000,0,40,No Medal
0,22.0,181.0,66.0,73,2000,0,40,No Medal
0,26.0,181.0,66.0,73,2004,0,40,No Medal
0,26.0,181.0,66.0,73,2004,0,40,No Medal
0,26.0,181.0,66.0,73,2004,0,40,No Medal
0,26.0,181.0,66.0,73,2004,0,40,Bronze
0,26.0,181.0,66.0,73,2004,0,40,No Medal
0,26.0,181.0,66.0,73,2004,0,40,Bronze
1,26.0,191.0,91.0,18,2008,0,2,No Medal
1,30.0,191.0,91.0,18,2012,0,2,No Medal
1,21.0,186.0,72.0,137,2000,0,1,Bronze
1,21.0,186.0,72.0,137,2000,0,1,No Medal
1,25.0,186.0,72.0,137,2004,0,1,No Medal
1,25.0,186.0,72.0,137,2004,0,1,No Medal
0,25.0,179.0,63.0,137,2008,0,23,Gold
0,28.0,179.0,63.0,137,2012,0,23,Gold
0,33.0,179.0,63.0,137,2016,0,23,Silver
1,24.0,178.0,70.0,137,2016,0,23,No Medal
0,24.0,183.0,77.0,137,2004,0,2,No Medal
1,27.0,180.0,70.0,137,2004,0,15,No Medal
1,27.0,180.0,70.0,137,2004,0,15,No Medal
1,20.0,178.0,73.0,18,2012,0,23,No Medal
1,24.0,178.0,73.0,18,2016,0,23,Silver
1,27.0,181.0,74.0,18,2012,0,13,No Medal
1,31.0,181.0,74.0,18,2016,0,13,Gold
0,43.0,178.0,63.0,137,2000,0,15,No Medal
0,43.0,178.0,63.0,137,2000,0,15,Silver
0,23.0,168.0,55.0,137,2004,0,15,No Medal
0,23.0,168.0,55.0,137,2004,0,15,No Medal
1,29.0,183.0,79.0,137,2004,0,2,No Medal
1,33.0,195.0,125.0,18,2000,0,25,No Medal
1,29.0,182.0,100.0,137,2000,0,33,No Medal
0,22.0,180.0,69.0,137,2014,1,39,No Medal
0,22.0,180.0,69.0,137,2014,1,39,No Medal
0,22.0,180.0,69.0,137,2014,1,39,Bronze
0,22.0,180.0,69.0,137,2014,1,39,Gold
1,21.0,206.0,110.0,11,2000,0,47,No Medal
1,25.0,206.0,110.0,11,2004,0,47,No Medal
0,19.0,182.0,71.0,34,2012,0,40,No Medal
0,19.0,182.0,71.0,34,2012,0,40,No Medal
0,19.0,182.0,71.0,34,2012,0,40,No Medal
0,22.0,185.0,75.0,137,2008,0,48,Gold
0,23.0,170.0,68.0,137,2016,0,13,No Medal
0,23.0,166.0,54.0,179,2012,0,40,No Medal
0,27.0,166.0,54.0,179,2016,0,40,No Medal
0,27.0,166.0,54.0,179,2016,0,40,No Medal
0,27.0,166.0,54.0,179,2016,0,40,No Medal
0,20.0,178.0,66.0,160,2008,0,40,No Medal
0,20.0,178.0,66.0,160,2008,0,40,No Medal
0,20.0,178.0,66.0,160,2008,0,40,No Medal
0,24.0,178.0,66.0,160,2012,0,40,No Medal
0,24.0,178.0,66.0,160,2012,0,40,No Medal
0,25.0,169.0,53.0,160,2012,0,2,No Medal
1,28.0,166.0,58.0,137,2000,0,13,No Medal
1,25.0,176.0,73.0,18,2004,0,2,No Medal
1,29.0,176.0,73.0,18,2008,0,2,No Medal
1,29.0,176.0,73.0,18,2008,0,2,No Medal
0,29.0,178.0,77.0,18,2008,0,6,No Medal
1,19.0,180.0,92.0,11,2000,0,4,No Medal
1,23.0,180.0,92.0,11,2004,0,4,Silver
1,25.0,191.0,94.0,137,2002,1,8,No Medal
1,30.0,188.0,100.0,137,2010,1,8,No Medal
1,34.0,188.0,100.0,137,2014,1,8,No Medal
1,34.0,188.0,100.0,137,2014,1,8,No Medal
1,33.0,178.0,78.0,160,2000,0,10,No Medal
1,33.0,178.0,78.0,160,2000,0,10,No Medal
1,36.0,178.0,78.0,160,2004,0,10,No Medal
1,36.0,178.0,78.0,160,2004,0,10,No Medal
1,28.0,191.0,110.0,18,2000,0,2,No Medal
0,23.0,168.0,53.0,143,2012,0,2,No Medal
0,27.0,168.0,53.0,143,2016,0,2,No Medal
1,28.0,180.0,72.0,137,2000,0,3,No Medal
1,21.0,167.0,62.0,18,2008,0,21,No Medal
1,21.0,167.0,62.0,18,2008,0,21,No Medal
1,21.0,167.0,62.0,18,2008,0,21,No Medal
1,21.0,167.0,62.0,18,2008,0,21,No Medal
1,21.0,167.0,62.0,18,2008,0,21,No Medal
1,21.0,167.0,62.0,18,2008,0,21,No Medal
1,31.0,185.0,85.0,137,2000,0,48,No Medal
1,29.0,209.0,100.0,137,2000,0,47,No Medal
1,27.0,207.0,96.0,137,2000,0,47,No Medal
1,31.0,207.0,96.0,137,2004,0,47,No Medal
0,26.0,163.0,60.0,137,2000,0,23,Bronze
1,35.0,176.0,73.0,137,2016,0,15,No Medal
1,35.0,176.0,73.0,137,2016,0,15,No Medal
0,30.0,171.0,54.0,18,2000,0,13,No Medal
1,31.0,179.0,76.0,38,2012,0,46,No Medal
1,34.0,178.0,71.0,18,2000,0,13,No Medal
0,20.0,163.0,58.0,137,2004,0,2,No Medal
1,25.0,188.0,64.0,18,2008,0,23,No Medal
0,16.0,165.0,61.0,9,2012,0,40,No Medal
0,29.0,173.0,66.0,137,2000,0,48,No Medal
0,36.0,173.0,66.0,137,2008,0,48,Gold
1,21.0,183.0,75.0,137,2016,0,1,No Medal
1,21.0,183.0,75.0,137,2016,0,1,No Medal
1,30.0,181.0,78.0,18,2010,1,0,No Medal
0,26.0,178.0,66.0,137,2000,0,23,Bronze
1,25.0,183.0,68.0,18,2008,0,13,No Medal
1,30.0,190.0,70.0,137,2016,0,30,No Medal
0,25.0,169.0,80.0,137,2008,0,48,Gold
0,34.0,175.0,70.0,137,2000,0,3,No Medal
1,22.0,193.0,80.0,137,2000,0,40,Bronze
1,22.0,193.0,80.0,137,2000,0,40,Gold
1,22.0,193.0,80.0,137,2000,0,40,Gold
1,22.0,193.0,80.0,137,2000,0,40,Bronze
1,22.0,193.0,80.0,137,2000,0,40,No Medal
1,26.0,193.0,80.0,137,2004,0,40,No Medal
1,26.0,193.0,80.0,137,2004,0,40,Gold
1,26.0,193.0,80.0,137,2004,0,40,Silver
1,26.0,193.0,80.0,137,2004,0,40,Silver
1,30.0,193.0,80.0,137,2008,0,40,No Medal
1,30.0,193.0,80.0,137,2008,0,40,No Medal
1,26.0,188.0,84.0,137,2008,0,13,No Medal
1,21.0,182.0,80.0,137,2008,0,13,No Medal
1,25.0,182.0,80.0,137,2012,0,13,No Medal
0,26.0,167.0,56.0,137,2016,0,13,Gold
0,26.0,167.0,56.0,137,2016,0,13,Bronze
1,22.0,181.0,72.0,137,2016,0,13,No Medal
1,20.0,185.0,85.0,160,2008,0,40,No Medal
1,20.0,185.0,85.0,160,2008,0,40,No Medal
1,24.0,185.0,85.0,160,2012,0,40,Gold
1,24.0,185.0,85.0,160,2012,0,40,No Medal
1,28.0,185.0,85.0,160,2016,0,40,Silver
1,28.0,185.0,85.0,160,2016,0,40,No Medal
1,28.0,185.0,85.0,160,2016,0,40,No Medal
1,19.0,187.0,81.0,26,2016,0,40,No Medal
1,24.0,182.0,72.0,18,2004,0,30,No Medal
1,25.0,196.0,128.0,137,2000,0,25,No Medal
1,29.0,196.0,128.0,137,2004,0,25,Bronze
1,33.0,196.0,128.0,137,2008,0,25,No Medal
1,25.0,190.0,99.0,137,2004,0,25,No Medal
1,33.0,190.0,99.0,18,2012,0,25,No Medal
0,26.0,167.0,57.0,179,2014,1,11,No Medal
1,22.0,190.0,83.0,137,2004,0,33,No Medal
0,26.0,172.0,68.0,137,2016,0,22,No Medal
1,23.0,180.0,70.0,27,2016,0,23,No Medal
1,26.0,178.0,76.0,27,2016,0,23,No Medal
1,26.0,191.0,83.0,137,2004,0,1,No Medal
1,26.0,191.0,83.0,137,2004,0,1,No Medal
1,20.0,188.0,84.0,141,2010,1,39,No Medal
1,20.0,188.0,84.0,141,2010,1,39,No Medal
1,35.0,185.0,77.0,137,2000,0,47,No Medal
1,23.0,179.0,74.0,137,2008,0,23,No Medal
1,27.0,179.0,74.0,137,2012,0,23,Silver
1,31.0,179.0,74.0,137,2016,0,23,No Medal
1,24.0,178.0,80.0,137,2010,1,39,No Medal
0,24.0,172.0,55.0,137,2000,0,30,No Medal
0,28.0,172.0,55.0,137,2004,0,30,Bronze
0,32.0,172.0,55.0,137,2008,0,30,Gold
1,26.0,185.0,68.0,137,2000,0,46,No Medal
1,22.0,188.0,74.0,137,2004,0,30,No Medal
1,26.0,188.0,74.0,137,2008,0,30,No Medal
1,31.0,183.0,78.0,137,2000,0,30,No Medal
1,26.0,198.0,97.0,137,2000,0,48,No Medal
0,24.0,180.0,64.0,137,2016,0,40,No Medal
1,41.0,187.0,79.0,137,2012,0,15,No Medal
0,19.0,185.0,71.0,137,2008,0,48,Gold
0,29.0,168.0,57.0,160,2008,0,13,No Medal
1,26.0,204.0,94.0,137,2000,0,30,No Medal
1,19.0,176.0,70.0,18,2002,1,17,No Medal
1,23.0,176.0,70.0,18,2006,1,17,No Medal
1,27.0,176.0,70.0,18,2010,1,17,No Medal
1,25.0,186.0,81.0,18,2016,0,2,No Medal
1,42.0,177.0,89.0,60,2000,0,32,No Medal
0,19.0,171.0,68.0,137,2006,1,39,No Medal
0,28.0,164.0,52.0,137,2000,0,23,Bronze
0,32.0,164.0,52.0,137,2004,0,23,Silver
0,28.0,170.0,56.0,137,2004,0,41,No Medal
0,32.0,170.0,56.0,137,2008,0,41,No Medal
0,21.0,168.0,62.0,9,2016,0,32,No Medal
0,28.0,171.0,56.0,137,2004,0,41,No Medal
0,32.0,171.0,56.0,137,2008,0,41,No Medal
1,21.0,181.0,76.0,137,2012,0,1,No Medal
1,25.0,181.0,76.0,137,2016,0,1,No Medal
1,25.0,181.0,76.0,137,2016,0,1,No Medal
1,24.0,170.0,60.0,137,2012,0,15,No Medal
1,24.0,170.0,60.0,137,2012,0,15,Silver
1,28.0,170.0,60.0,137,2016,0,15,No Medal
1,28.0,170.0,60.0,137,2016,0,15,No Medal
0,30.0,183.0,73.0,137,2016,0,6,No Medal
1,26.0,191.0,69.0,137,2000,0,30,No Medal
1,22.0,187.0,83.0,137,2010,1,37,No Medal
1,26.0,187.0,83.0,137,2014,1,37,No Medal
1,30.0,198.0,90.0,137,2016,0,30,No Medal
1,26.0,184.0,80.0,137,2014,1,34,No Medal
1,26.0,184.0,80.0,137,2014,1,34,No Medal
1,26.0,184.0,80.0,137,2014,1,34,No Medal
0,21.0,161.0,61.0,69,2012,0,22,No Medal
1,23.0,178.0,83.0,137,2012,0,23,Silver
1,27.0,178.0,83.0,137,2016,0,23,No Medal
1,24.0,183.0,81.0,137,2000,0,23,Gold
1,28.0,183.0,81.0,137,2004,0,23,Silver
1,32.0,183.0,81.0,137,2008,0,23,No Medal
0,27.0,172.0,61.0,137,2014,1,39,No Medal
1,27.0,205.0,92.0,137,2008,0,40,Gold
0,29.0,179.0,70.0,137,2000,0,48,No Medal
1,32.0,192.0,87.0,137,2008,0,2,No Medal
0,28.0,170.0,64.0,137,2000,0,23,Bronze
1,25.0,186.0,82.0,11,2000,0,40,No Medal
0,28.0,172.0,62.0,137,2004,0,13,No Medal
1,24.0,189.0,110.0,137,2014,1,8,No Medal
1,24.0,189.0,110.0,137,2014,1,8,No Medal
1,26.0,186.0,79.0,137,2000,0,40,Bronze
1,33.0,196.0,97.0,137,2000,0,30,No Medal
0,25.0,171.0,72.0,137,2006,1,39,No Medal
0,25.0,171.0,72.0,137,2006,1,39,No Medal
1,25.0,184.0,70.0,160,2008,0,2,No Medal
0,35.0,176.0,66.0,137,2008,0,40,No Medal
0,25.0,182.0,71.0,137,2012,0,13,No Medal
0,25.0,182.0,71.0,137,2012,0,13,No Medal
0,25.0,182.0,71.0,137,2012,0,13,No Medal
0,29.0,182.0,71.0,137,2016,0,13,No Medal
0,29.0,182.0,71.0,137,2016,0,13,No Medal
1,21.0,183.0,70.0,137,2004,0,32,No Medal
1,20.0,213.0,104.0,137,2004,0,47,No Medal
0,28.0,178.0,75.0,137,2000,0,30,Silver
0,28.0,178.0,75.0,137,2000,0,30,Silver
1,27.0,172.0,59.0,137,2000,0,13,No Medal
0,26.0,169.0,58.0,137,2010,1,34,No Medal
0,26.0,169.0,58.0,137,2010,1,34,No Medal
0,26.0,169.0,58.0,137,2010,1,34,No Medal
1,23.0,180.0,76.0,137,2004,0,4,No Medal
1,21.0,178.0,74.0,18,2016,0,23,Silver
0,28.0,177.0,72.0,137,2016,0,30,No Medal
0,26.0,165.0,55.0,201,2008,0,50,No Medal
0,27.0,183.0,74.0,201,2000,0,40,No Medal
0,27.0,183.0,74.0,201,2000,0,40,Gold
0,27.0,183.0,74.0,201,2000,0,40,Gold
0,23.0,179.0,65.0,11,2016,0,18,No Medal
1,24.0,173.0,78.0,73,2000,0,13,No Medal
1,24.0,173.0,78.0,73,2000,0,13,No Medal
0,29.0,169.0,63.0,137,2016,0,25,Bronze
0,33.0,175.0,66.0,201,1998,1,37,No Medal
0,37.0,175.0,66.0,201,2002,1,37,No Medal
0,24.0,175.0,64.0,44,2012,0,16,No Medal
0,28.0,175.0,64.0,44,2016,0,16,No Medal
0,30.0,176.0,59.0,137,2000,0,30,No Medal
0,34.0,176.0,59.0,137,2004,0,30,Bronze
0,38.0,176.0,59.0,137,2008,0,30,Gold
1,23.0,185.0,70.0,201,2012,0,13,No Medal
1,45.0,181.0,73.0,199,2008,0,15,No Medal
1,45.0,181.0,73.0,199,2008,0,15,No Medal
0,22.0,166.0,63.0,137,2004,0,23,Silver
0,26.0,166.0,63.0,137,2008,0,23,Gold
0,22.0,172.0,63.0,137,2012,0,23,Gold
0,26.0,172.0,63.0,137,2016,0,23,Silver
1,33.0,161.0,62.0,137,2016,0,21,No Medal
1,33.0,161.0,62.0,137,2016,0,21,No Medal
1,30.0,185.0,76.0,137,2004,0,47,No Medal
1,20.0,178.0,85.0,137,2012,0,13,No Medal
1,24.0,178.0,85.0,137,2016,0,13,No Medal
1,21.0,185.0,70.0,137,2016,0,30,No Medal
0,17.0,156.0,51.0,137,2012,0,21,No Medal
0,17.0,156.0,51.0,137,2012,0,21,No Medal
0,17.0,156.0,51.0,137,2012,0,21,No Medal
0,17.0,156.0,51.0,137,2012,0,21,No Medal
0,21.0,156.0,51.0,137,2016,0,21,No Medal
0,21.0,156.0,51.0,137,2016,0,21,No Medal
0,21.0,156.0,51.0,137,2016,0,21,No Medal
0,21.0,156.0,51.0,137,2016,0,21,No Medal
0,21.0,156.0,51.0,137,2016,0,21,No Medal
0,21.0,180.0,65.0,137,2012,0,6,No Medal
0,25.0,180.0,65.0,137,2016,0,6,No Medal
1,21.0,187.0,93.0,137,2012,0,13,No Medal
1,25.0,187.0,93.0,137,2016,0,13,Silver
0,32.0,172.0,56.0,137,2000,0,15,Gold
0,32.0,172.0,56.0,137,2000,0,15,Silver
0,36.0,172.0,56.0,137,2004,0,15,Gold
0,36.0,172.0,56.0,137,2004,0,15,No Medal
0,40.0,172.0,56.0,137,2008,0,15,Gold
0,40.0,172.0,56.0,137,2008,0,15,Silver
0,44.0,172.0,56.0,137,2012,0,15,No Medal
0,44.0,172.0,56.0,137,2012,0,15,Bronze
1,24.0,185.0,88.0,34,2016,0,16,No Medal
0,29.0,172.0,77.0,137,2006,1,8,No Medal
1,25.0,188.0,78.0,11,2004,0,40,No Medal
1,27.0,180.0,73.0,137,2000,0,13,No Medal
1,31.0,180.0,73.0,137,2004,0,13,No Medal
0,23.0,171.0,58.0,137,2008,0,38,No Medal
1,27.0,184.0,69.0,137,2000,0,2,No Medal
1,20.0,186.0,75.0,18,2012,0,13,No Medal
1,20.0,186.0,75.0,18,2012,0,13,No Medal
0,29.0,184.0,73.0,137,2000,0,40,No Medal
0,29.0,184.0,73.0,137,2000,0,40,No Medal
0,29.0,184.0,73.0,137,2000,0,40,Silver
1,28.0,193.0,93.0,18,2016,0,16,No Medal
0,27.0,170.0,90.0,137,2000,0,3,No Medal
1,26.0,184.0,69.0,18,2012,0,13,No Medal
1,24.0,177.0,64.0,137,2008,0,13,No Medal
1,28.0,177.0,64.0,137,2012,0,13,No Medal
1,32.0,177.0,64.0,137,2016,0,13,No Medal
1,31.0,187.0,85.0,18,2012,0,23,No Medal
0,24.0,178.0,68.0,137,2012,0,6,No Medal
0,28.0,178.0,68.0,137,2016,0,6,No Medal
1,24.0,168.0,66.0,137,2000,0,25,No Medal
0,29.0,175.0,88.0,137,2008,0,38,No Medal
1,32.0,178.0,84.0,137,2008,0,4,No Medal
0,22.0,163.0,53.0,137,2010,1,34,No Medal
0,26.0,163.0,53.0,137,2014,1,34,No Medal
0,23.0,163.0,52.0,137,2014,1,34,No Medal
0,23.0,163.0,52.0,137,2014,1,34,No Medal
0,23.0,163.0,52.0,137,2014,1,34,No Medal
0,23.0,163.0,52.0,137,2014,1,34,No Medal
0,26.0,169.0,66.0,137,2004,0,23,Silver
0,16.0,176.0,65.0,18,2000,0,40,No Medal
0,16.0,176.0,65.0,18,2000,0,40,No Medal
0,16.0,176.0,65.0,18,2000,0,40,No Medal
0,16.0,176.0,65.0,18,2000,0,40,No Medal
1,22.0,182.0,85.0,34,2004,0,10,Gold
1,22.0,182.0,85.0,34,2004,0,10,Bronze
1,26.0,182.0,85.0,34,2008,0,10,Silver
1,26.0,182.0,85.0,34,2008,0,10,No Medal
1,30.0,182.0,85.0,34,2012,0,10,Silver
1,34.0,182.0,85.0,34,2016,0,10,No Medal
1,27.0,181.0,81.0,18,2012,0,32,No Medal
1,31.0,181.0,81.0,18,2016,0,32,No Medal
0,21.0,157.0,49.0,38,2000,0,1,No Medal
0,32.0,157.0,49.0,38,2012,0,1,No Medal
0,22.0,180.0,77.0,34,2016,0,40,No Medal
0,22.0,180.0,77.0,34,2016,0,40,No Medal
0,22.0,180.0,77.0,34,2016,0,40,Bronze
0,22.0,180.0,77.0,34,2016,0,40,No Medal
0,15.0,180.0,68.0,80,2012,0,40,No Medal
0,18.0,169.0,56.0,137,2004,0,21,No Medal
0,18.0,169.0,56.0,137,2004,0,21,No Medal
0,18.0,169.0,56.0,137,2004,0,21,No Medal
0,18.0,169.0,56.0,137,2004,0,21,No Medal
0,18.0,169.0,56.0,137,2004,0,21,No Medal
0,26.0,175.0,58.0,137,2016,0,2,No Medal
0,23.0,178.0,70.0,18,2012,0,23,No Medal
0,22.0,179.0,69.0,11,2000,0,40,Silver
1,25.0,180.0,70.0,201,2006,1,28,No Medal
0,29.0,170.0,59.0,137,2000,0,46,No Medal
1,23.0,189.0,89.0,137,2008,0,2,No Medal
1,27.0,189.0,89.0,137,2012,0,2,No Medal
0,23.0,180.0,69.0,137,2012,0,23,Gold
0,27.0,180.0,69.0,137,2016,0,23,Silver
0,24.0,170.0,63.0,137,2012,0,23,Gold
0,28.0,170.0,63.0,137,2016,0,23,Silver
1,22.0,205.0,110.0,34,2016,0,40,No Medal
0,31.0,186.0,73.0,137,2000,0,30,Silver
0,31.0,186.0,73.0,137,2000,0,30,Silver
1,28.0,195.0,95.0,137,2000,0,32,No Medal
1,32.0,195.0,95.0,137,2004,0,32,No Medal
1,28.0,184.0,80.0,160,2000,0,4,No Medal
1,24.0,183.0,70.0,160,2016,0,2,Gold
0,24.0,178.0,95.0,201,2008,0,48,Silver
0,25.0,164.0,60.0,11,2008,0,33,No Medal
0,25.0,164.0,60.0,11,2008,0,33,No Medal
0,29.0,164.0,60.0,11,2012,0,33,No Medal
0,29.0,164.0,60.0,11,2012,0,33,No Medal
1,26.0,170.0,55.0,137,2000,0,30,No Medal
0,27.0,177.0,68.0,137,2016,0,22,No Medal
0,25.0,170.0,64.0,34,2004,0,40,No Medal
0,25.0,170.0,64.0,34,2004,0,40,No Medal
0,25.0,170.0,64.0,34,2004,0,40,No Medal
1,23.0,189.0,102.0,34,2008,0,4,No Medal
1,47.0,183.0,80.0,18,2004,0,15,No Medal
1,47.0,183.0,80.0,18,2004,0,15,No Medal
1,32.0,178.0,80.0,137,2000,0,23,Gold
1,30.0,180.0,70.0,18,2000,0,13,No Medal
1,34.0,180.0,70.0,18,2004,0,13,No Medal
1,34.0,180.0,70.0,18,2004,0,13,No Medal
0,22.0,157.0,54.0,137,2016,0,21,No Medal
0,22.0,157.0,54.0,137,2016,0,21,No Medal
0,26.0,173.0,105.0,160,2008,0,33,No Medal
0,27.0,173.0,63.0,18,2012,0,23,No Medal
1,24.0,185.0,73.0,160,2016,0,2,No Medal
1,23.0,183.0,64.0,18,2016,0,46,No Medal
1,24.0,190.0,91.0,201,2014,1,24,No Medal
0,22.0,167.0,63.0,137,2010,1,39,No Medal
0,22.0,167.0,63.0,137,2010,1,39,Bronze
0,22.0,167.0,63.0,137,2010,1,39,No Medal
0,26.0,167.0,63.0,137,2014,1,39,No Medal
0,28.0,167.0,63.0,137,2016,0,13,No Medal
0,28.0,167.0,63.0,137,2016,0,13,No Medal
0,28.0,167.0,63.0,137,2016,0,13,No Medal
1,24.0,185.0,70.0,18,2000,0,15,No Medal
1,28.0,185.0,70.0,18,2004,0,15,No Medal
1,28.0,185.0,70.0,18,2004,0,15,No Medal
1,23.0,189.0,75.0,137,2012,0,32,Gold
